DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 08:00:47,bcacd2c323f3,reverse-proxy-agent-1,bcacd2c323f3,503.17%,"1.108GiB / 15.51GiB",7.14%,"82.5MB / 704kB","0B / 0B",384
2025-03-04 08:00:47,20cce5520373,reverse-proxy-agent-2,20cce5520373,450.69%,"1.1GiB / 15.51GiB",7.09%,"82.5MB / 662kB","0B / 0B",396
2025-03-04 08:00:47,4091390cad71,reverse-proxy-agent-3,4091390cad71,487.41%,"1.14GiB / 15.51GiB",7.35%,"82.6MB / 690kB","0B / 0B",387
2025-03-04 08:00:47,0d96b9b1d834,reverse-proxy-nginx-proxy-1,0d96b9b1d834,0.10%,"90.41MiB / 15.51GiB",0.57%,"1.47kB / 0B","0B / 0B",38
2025-03-04 08:00:47,1b21a827deb1,reverse-proxy-controller-1,1b21a827deb1,106.57%,"830MiB / 15.51GiB",5.23%,"3.52MB / 248MB","0B / 0B",247
2025-03-04 08:00:47,b083f1fb7a7f,reverse-proxy-api-1,b083f1fb7a7f,0.09%,"50.51MiB / 1GiB",4.93%,"1.67kB / 0B","0B / 0B",20
2025-03-04 08:01:00,bcacd2c323f3,reverse-proxy-agent-1,bcacd2c323f3,1.63%,"1.818GiB / 15.51GiB",11.72%,"82.5MB / 775kB","0B / 0B",731
2025-03-04 08:01:00,20cce5520373,reverse-proxy-agent-2,20cce5520373,1.67%,"1.839GiB / 15.51GiB",11.86%,"82.5MB / 731kB","0B / 0B",733
2025-03-04 08:01:00,4091390cad71,reverse-proxy-agent-3,4091390cad71,1.77%,"1.916GiB / 15.51GiB",12.36%,"82.6MB / 760kB","0B / 0B",729
2025-03-04 08:01:00,0d96b9b1d834,reverse-proxy-nginx-proxy-1,0d96b9b1d834,0.08%,"90.45MiB / 15.51GiB",0.57%,"1.47kB / 0B","0B / 0B",38
2025-03-04 08:01:00,1b21a827deb1,reverse-proxy-controller-1,1b21a827deb1,2.97%,"827.9MiB / 15.51GiB",5.21%,"3.74MB / 248MB","0B / 0B",246
2025-03-04 08:01:00,b083f1fb7a7f,reverse-proxy-api-1,b083f1fb7a7f,0.12%,"50.51MiB / 1GiB",4.93%,"1.67kB / 0B","0B / 0B",20
2025-03-04 08:01:12,bcacd2c323f3,reverse-proxy-agent-1,bcacd2c323f3,10.17%,"1.901GiB / 15.51GiB",12.26%,"82.6MB / 940kB","0B / 0B",715
2025-03-04 08:01:12,20cce5520373,reverse-proxy-agent-2,20cce5520373,12.35%,"1.881GiB / 15.51GiB",12.13%,"82.6MB / 888kB","0B / 0B",716
2025-03-04 08:01:12,4091390cad71,reverse-proxy-agent-3,4091390cad71,13.07%,"1.98GiB / 15.51GiB",12.77%,"82.7MB / 922kB","0B / 0B",716
2025-03-04 08:01:12,0d96b9b1d834,reverse-proxy-nginx-proxy-1,0d96b9b1d834,1.92%,"91.42MiB / 15.51GiB",0.58%,"273kB / 303kB","0B / 0B",38
2025-03-04 08:01:12,1b21a827deb1,reverse-proxy-controller-1,1b21a827deb1,7.59%,"830.4MiB / 15.51GiB",5.23%,"4.08MB / 248MB","0B / 0B",245
2025-03-04 08:01:12,b083f1fb7a7f,reverse-proxy-api-1,b083f1fb7a7f,30.49%,"56.58MiB / 1GiB",5.53%,"152kB / 81.3kB","0B / 0B",24
2025-03-04 08:01:23,bcacd2c323f3,reverse-proxy-agent-1,bcacd2c323f3,21.01%,"1.915GiB / 15.51GiB",12.35%,"82.7MB / 1.21MB","0B / 0B",717
2025-03-04 08:01:23,20cce5520373,reverse-proxy-agent-2,20cce5520373,20.71%,"1.904GiB / 15.51GiB",12.28%,"82.7MB / 1.15MB","0B / 0B",720
2025-03-04 08:01:23,4091390cad71,reverse-proxy-agent-3,4091390cad71,44.38%,"2.016GiB / 15.51GiB",13.00%,"82.8MB / 1.19MB","0B / 0B",718
2025-03-04 08:01:23,0d96b9b1d834,reverse-proxy-nginx-proxy-1,0d96b9b1d834,3.69%,"93.85MiB / 15.51GiB",0.59%,"964kB / 1.07MB","0B / 0B",38
2025-03-04 08:01:23,1b21a827deb1,reverse-proxy-controller-1,1b21a827deb1,4.66%,"830.9MiB / 15.51GiB",5.23%,"4.46MB / 248MB","0B / 0B",245
2025-03-04 08:01:23,b083f1fb7a7f,reverse-proxy-api-1,b083f1fb7a7f,49.28%,"61.7MiB / 1GiB",6.03%,"521kB / 274kB","0B / 0B",26
2025-03-04 08:01:35,bcacd2c323f3,reverse-proxy-agent-1,bcacd2c323f3,17.73%,"1.958GiB / 15.51GiB",12.63%,"82.9MB / 1.59MB","0B / 0B",722
2025-03-04 08:01:35,20cce5520373,reverse-proxy-agent-2,20cce5520373,16.81%,"1.965GiB / 15.51GiB",12.67%,"82.9MB / 1.53MB","0B / 0B",723
2025-03-04 08:01:35,4091390cad71,reverse-proxy-agent-3,4091390cad71,17.77%,"2.064GiB / 15.51GiB",13.31%,"83MB / 1.57MB","0B / 0B",724
2025-03-04 08:01:35,0d96b9b1d834,reverse-proxy-nginx-proxy-1,0d96b9b1d834,4.34%,"94.41MiB / 15.51GiB",0.59%,"2.11MB / 2.35MB","0B / 0B",40
2025-03-04 08:01:35,1b21a827deb1,reverse-proxy-controller-1,1b21a827deb1,2.80%,"832.5MiB / 15.51GiB",5.24%,"4.9MB / 248MB","0B / 0B",245
2025-03-04 08:01:35,b083f1fb7a7f,reverse-proxy-api-1,b083f1fb7a7f,64.71%,"61.96MiB / 1GiB",6.05%,"1.15MB / 612kB","0B / 0B",28
2025-03-04 08:01:47,bcacd2c323f3,reverse-proxy-agent-1,bcacd2c323f3,15.96%,"1.985GiB / 15.51GiB",12.80%,"83.2MB / 2.06MB","0B / 0B",718
2025-03-04 08:01:47,20cce5520373,reverse-proxy-agent-2,20cce5520373,16.10%,"2.034GiB / 15.51GiB",13.12%,"83.2MB / 2MB","0B / 0B",716
2025-03-04 08:01:47,4091390cad71,reverse-proxy-agent-3,4091390cad71,16.66%,"2.086GiB / 15.51GiB",13.45%,"83.3MB / 2.04MB","0B / 0B",717
2025-03-04 08:01:47,0d96b9b1d834,reverse-proxy-nginx-proxy-1,0d96b9b1d834,5.05%,"94.57MiB / 15.51GiB",0.60%,"3.7MB / 4.13MB","0B / 0B",40
2025-03-04 08:01:47,1b21a827deb1,reverse-proxy-controller-1,1b21a827deb1,3.52%,"833.8MiB / 15.51GiB",5.25%,"5.35MB / 248MB","0B / 0B",247
2025-03-04 08:01:47,b083f1fb7a7f,reverse-proxy-api-1,b083f1fb7a7f,68.68%,"60.63MiB / 1GiB",5.92%,"2.03MB / 1.09MB","0B / 0B",28
