DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 08:18:34,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,1376.37%,"2.557GiB / 15.51GiB",16.49%,"125MB / 58.6MB","0B / 0B",1783
2025-03-04 08:18:34,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,0.15%,"99.54MiB / 15.51GiB",0.63%,"103MB / 121MB","0B / 0B",40
2025-03-04 08:18:34,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,4.78%,"743.5MiB / 15.51GiB",4.68%,"7.34MB / 84.6MB","0B / 0B",241
2025-03-04 08:18:34,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,0.12%,"115MiB / 1GiB",11.23%,"71.7MB / 41.8MB","0B / 0B",60
2025-03-04 08:18:45,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,41.93%,"2.373GiB / 15.51GiB",15.30%,"125MB / 58.9MB","0B / 0B",1741
2025-03-04 08:18:45,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,2.78%,"99.61MiB / 15.51GiB",0.63%,"103MB / 121MB","0B / 0B",40
2025-03-04 08:18:45,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.53%,"744.1MiB / 15.51GiB",4.69%,"7.47MB / 84.7MB","0B / 0B",243
2025-03-04 08:18:45,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,38.40%,"99.76MiB / 1GiB",9.74%,"71.8MB / 41.9MB","0B / 0B",24
2025-03-04 08:18:57,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,52.69%,"2.402GiB / 15.51GiB",15.49%,"126MB / 59.8MB","0B / 0B",1756
2025-03-04 08:18:57,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,5.24%,"99.64MiB / 15.51GiB",0.63%,"105MB / 123MB","0B / 0B",40
2025-03-04 08:18:57,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,1.09%,"744.7MiB / 15.51GiB",4.69%,"7.65MB / 84.7MB","0B / 0B",243
2025-03-04 08:18:57,44e18ef2aa88,reverse-proxy-api-1,44e18ef2aa88,74.15%,"101.4MiB / 1GiB",9.90%,"72.5MB / 42.3MB","0B / 0B",34
2025-03-04 08:19:09,742f49c38a31,reverse-proxy-agent-1,742f49c38a31,95.07%,"2.494GiB / 15.51GiB",16.09%,"127MB / 61.3MB","0B / 0B",1745
2025-03-04 08:19:09,035abc10672c,reverse-proxy-nginx-proxy-1,035abc10672c,7.57%,"99.93MiB / 15.51GiB",0.63%,"107MB / 125MB","0B / 0B",40
2025-03-04 08:19:09,9f6bfda2e58f,reverse-proxy-controller-1,9f6bfda2e58f,57.80%,"745.5MiB / 15.51GiB",4.69%,"7.81MB / 84.8MB","0B / 0B",243
