DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 08:30:36,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,521.17%,"1.091GiB / 15.51GiB",7.03%,"82.5MB / 731kB","0B / 0B",401
2025-03-04 08:30:36,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,531.58%,"1.14GiB / 15.51GiB",7.35%,"82.5MB / 777kB","0B / 0B",422
2025-03-04 08:30:36,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,479.77%,"1.124GiB / 15.51GiB",7.25%,"82.5MB / 712kB","0B / 0B",416
2025-03-04 08:30:36,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,0.10%,"91.25MiB / 15.51GiB",0.57%,"1.52kB / 0B","0B / 0B",37
2025-03-04 08:30:36,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,5.52%,"781.4MiB / 15.51GiB",4.92%,"3.76MB / 248MB","0B / 0B",245
2025-03-04 08:30:36,4370479c731a,reverse-proxy-api-1,4370479c731a,0.10%,"50.53MiB / 1GiB",4.93%,"1.74kB / 0B","0B / 0B",20
2025-03-04 08:30:48,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,21.87%,"2.071GiB / 15.51GiB",13.35%,"82.5MB / 799kB","0B / 0B",865
2025-03-04 08:30:48,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,56.29%,"2.117GiB / 15.51GiB",13.65%,"82.5MB / 844kB","0B / 0B",865
2025-03-04 08:30:48,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,9.77%,"2.082GiB / 15.51GiB",13.42%,"82.5MB / 777kB","0B / 0B",863
2025-03-04 08:30:48,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,0.21%,"91.34MiB / 15.51GiB",0.58%,"3.43kB / 2.07kB","0B / 0B",37
2025-03-04 08:30:48,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,46.66%,"770MiB / 15.51GiB",4.85%,"3.98MB / 248MB","0B / 0B",242
2025-03-04 08:30:48,4370479c731a,reverse-proxy-api-1,4370479c731a,1.62%,"51.89MiB / 1GiB",5.07%,"3.03kB / 714B","0B / 0B",21
2025-03-04 08:31:00,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,28.44%,"2.135GiB / 15.51GiB",13.77%,"82.6MB / 1.06MB","0B / 0B",851
2025-03-04 08:31:00,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,20.07%,"2.124GiB / 15.51GiB",13.69%,"82.6MB / 1.11MB","0B / 0B",855
2025-03-04 08:31:00,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,30.13%,"2.15GiB / 15.51GiB",13.86%,"82.6MB / 1.03MB","0B / 0B",855
2025-03-04 08:31:00,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,4.25%,"92.77MiB / 15.51GiB",0.58%,"601kB / 670kB","0B / 0B",37
2025-03-04 08:31:00,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,4.53%,"768.4MiB / 15.51GiB",4.84%,"4.4MB / 248MB","0B / 0B",243
2025-03-04 08:31:00,4370479c731a,reverse-proxy-api-1,4370479c731a,57.99%,"62.12MiB / 1GiB",6.07%,"330kB / 175kB","0B / 0B",27
2025-03-04 08:31:13,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,23.51%,"2.162GiB / 15.51GiB",13.94%,"82.9MB / 1.52MB","0B / 0B",866
2025-03-04 08:31:13,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,23.34%,"2.145GiB / 15.51GiB",13.83%,"82.9MB / 1.57MB","0B / 0B",871
2025-03-04 08:31:13,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,24.92%,"2.179GiB / 15.51GiB",14.05%,"82.9MB / 1.49MB","0B / 0B",872
2025-03-04 08:31:13,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,5.70%,"95.59MiB / 15.51GiB",0.60%,"2.16MB / 2.41MB","0B / 0B",38
2025-03-04 08:31:13,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,141.97%,"769.2MiB / 15.51GiB",4.84%,"4.84MB / 248MB","0B / 0B",244
2025-03-04 08:31:13,4370479c731a,reverse-proxy-api-1,4370479c731a,72.52%,"66.15MiB / 1GiB",6.46%,"1.19MB / 637kB","0B / 0B",27
2025-03-04 08:31:24,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,29.73%,"2.206GiB / 15.51GiB",14.22%,"83.3MB / 2.2MB","0B / 0B",874
2025-03-04 08:31:24,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,43.98%,"2.177GiB / 15.51GiB",14.04%,"83.4MB / 2.25MB","0B / 0B",873
2025-03-04 08:31:24,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,32.25%,"2.222GiB / 15.51GiB",14.33%,"83.3MB / 2.17MB","0B / 0B",878
2025-03-04 08:31:24,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,7.58%,"96.5MiB / 15.51GiB",0.61%,"4.75MB / 5.34MB","0B / 0B",38
2025-03-04 08:31:24,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.87%,"770.7MiB / 15.51GiB",4.85%,"5.33MB / 248MB","0B / 0B",243
2025-03-04 08:31:24,4370479c731a,reverse-proxy-api-1,4370479c731a,107.20%,"72.36MiB / 1GiB",7.07%,"2.69MB / 1.46MB","0B / 0B",38
2025-03-04 08:31:36,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,25.64%,"2.234GiB / 15.51GiB",14.41%,"83.9MB / 3.06MB","0B / 0B",857
2025-03-04 08:31:36,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,38.77%,"2.207GiB / 15.51GiB",14.23%,"83.9MB / 3.12MB","0B / 0B",856
2025-03-04 08:31:36,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,26.77%,"2.267GiB / 15.51GiB",14.62%,"83.9MB / 3.03MB","0B / 0B",855
2025-03-04 08:31:36,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,9.43%,"97.5MiB / 15.51GiB",0.61%,"8.41MB / 9.53MB","0B / 0B",38
2025-03-04 08:31:36,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.36%,"771.4MiB / 15.51GiB",4.86%,"5.82MB / 248MB","0B / 0B",243
2025-03-04 08:31:36,4370479c731a,reverse-proxy-api-1,4370479c731a,132.72%,"93.04MiB / 1GiB",9.09%,"4.95MB / 2.71MB","0B / 0B",51
2025-03-04 08:31:47,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,79.86%,"2.291GiB / 15.51GiB",14.77%,"84.6MB / 4.01MB","0B / 0B",879
2025-03-04 08:31:47,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,60.95%,"2.245GiB / 15.51GiB",14.47%,"84.6MB / 4.07MB","0B / 0B",873
2025-03-04 08:31:47,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,74.65%,"2.357GiB / 15.51GiB",15.20%,"84.6MB / 3.98MB","0B / 0B",874
2025-03-04 08:31:47,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,11.67%,"98.96MiB / 15.51GiB",0.62%,"13.1MB / 15.1MB","0B / 0B",38
2025-03-04 08:31:47,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,4.61%,"773.5MiB / 15.51GiB",4.87%,"6.27MB / 249MB","0B / 0B",243
2025-03-04 08:31:47,4370479c731a,reverse-proxy-api-1,4370479c731a,138.67%,"128.9MiB / 1GiB",12.59%,"8.26MB / 4.63MB","0B / 0B",61
2025-03-04 08:31:59,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,21.44%,"2.289GiB / 15.51GiB",14.76%,"85.2MB / 4.97MB","0B / 0B",850
2025-03-04 08:31:59,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,26.52%,"2.226GiB / 15.51GiB",14.35%,"85.2MB / 5.02MB","0B / 0B",850
2025-03-04 08:31:59,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,25.56%,"2.341GiB / 15.51GiB",15.10%,"85.2MB / 4.92MB","0B / 0B",851
2025-03-04 08:31:59,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,13.34%,"99.91MiB / 15.51GiB",0.63%,"17.7MB / 20.5MB","0B / 0B",38
2025-03-04 08:31:59,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.19%,"774.7MiB / 15.51GiB",4.88%,"6.76MB / 249MB","0B / 0B",245
2025-03-04 08:31:59,4370479c731a,reverse-proxy-api-1,4370479c731a,140.94%,"122.7MiB / 1GiB",11.98%,"11.6MB / 6.56MB","0B / 0B",60
2025-03-04 08:32:11,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,19.15%,"2.316GiB / 15.51GiB",14.94%,"85.9MB / 5.92MB","0B / 0B",850
2025-03-04 08:32:11,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,15.25%,"2.241GiB / 15.51GiB",14.45%,"85.9MB / 5.98MB","0B / 0B",850
2025-03-04 08:32:11,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,22.62%,"2.366GiB / 15.51GiB",15.26%,"85.9MB / 5.87MB","0B / 0B",850
2025-03-04 08:32:11,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,50.68%,"103.1MiB / 15.51GiB",0.65%,"22.2MB / 25.7MB","0B / 0B",38
2025-03-04 08:32:11,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.83%,"775.7MiB / 15.51GiB",4.88%,"7.25MB / 249MB","0B / 0B",242
2025-03-04 08:32:11,4370479c731a,reverse-proxy-api-1,4370479c731a,141.91%,"133.8MiB / 1GiB",13.06%,"14.6MB / 8.35MB","0B / 0B",60
2025-03-04 08:32:22,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,22.44%,"2.337GiB / 15.51GiB",15.07%,"86.5MB / 6.84MB","0B / 0B",850
2025-03-04 08:32:22,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,29.71%,"2.255GiB / 15.51GiB",14.54%,"86.5MB / 6.9MB","0B / 0B",850
2025-03-04 08:32:22,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,22.52%,"2.386GiB / 15.51GiB",15.38%,"86.5MB / 6.79MB","0B / 0B",850
2025-03-04 08:32:22,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,50.78%,"104.1MiB / 15.51GiB",0.66%,"26.8MB / 31.1MB","0B / 0B",38
2025-03-04 08:32:22,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.22%,"777.2MiB / 15.51GiB",4.89%,"7.7MB / 249MB","0B / 0B",242
2025-03-04 08:32:22,4370479c731a,reverse-proxy-api-1,4370479c731a,142.85%,"141.9MiB / 1GiB",13.86%,"17.8MB / 10.2MB","0B / 0B",60
2025-03-04 08:32:34,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,13.95%,"2.345GiB / 15.51GiB",15.12%,"87.1MB / 7.79MB","0B / 0B",850
2025-03-04 08:32:34,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,14.06%,"2.283GiB / 15.51GiB",14.72%,"87.2MB / 7.85MB","0B / 0B",850
2025-03-04 08:32:34,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,14.04%,"2.4GiB / 15.51GiB",15.48%,"87.1MB / 7.73MB","0B / 0B",850
2025-03-04 08:32:34,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,29.35%,"106.8MiB / 15.51GiB",0.67%,"31.3MB / 36.2MB","0B / 0B",38
2025-03-04 08:32:34,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.62%,"778.5MiB / 15.51GiB",4.90%,"8.19MB / 249MB","0B / 0B",242
2025-03-04 08:32:34,4370479c731a,reverse-proxy-api-1,4370479c731a,140.95%,"139.2MiB / 1GiB",13.60%,"20.8MB / 12MB","0B / 0B",60
2025-03-04 08:32:46,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,20.36%,"2.359GiB / 15.51GiB",15.21%,"87.8MB / 8.74MB","0B / 0B",850
2025-03-04 08:32:46,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,25.10%,"2.332GiB / 15.51GiB",15.04%,"87.8MB / 8.8MB","0B / 0B",850
2025-03-04 08:32:46,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,17.94%,"2.43GiB / 15.51GiB",15.67%,"87.8MB / 8.69MB","0B / 0B",851
2025-03-04 08:32:46,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,27.76%,"107.7MiB / 15.51GiB",0.68%,"35.9MB / 41.7MB","0B / 0B",38
2025-03-04 08:32:46,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.52%,"779.7MiB / 15.51GiB",4.91%,"8.67MB / 249MB","0B / 0B",242
2025-03-04 08:32:46,4370479c731a,reverse-proxy-api-1,4370479c731a,139.57%,"144.2MiB / 1GiB",14.08%,"24.1MB / 14MB","0B / 0B",60
2025-03-04 08:32:57,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,19.06%,"2.407GiB / 15.51GiB",15.52%,"88.4MB / 9.66MB","0B / 0B",850
2025-03-04 08:32:57,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,45.75%,"2.417GiB / 15.51GiB",15.59%,"88.4MB / 9.72MB","0B / 0B",850
2025-03-04 08:32:57,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,16.81%,"2.485GiB / 15.51GiB",16.03%,"88.4MB / 9.6MB","0B / 0B",850
2025-03-04 08:32:57,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,12.97%,"108.7MiB / 15.51GiB",0.68%,"40.4MB / 47MB","0B / 0B",38
2025-03-04 08:32:57,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.06%,"780.8MiB / 15.51GiB",4.92%,"9.14MB / 249MB","0B / 0B",242
2025-03-04 08:32:57,4370479c731a,reverse-proxy-api-1,4370479c731a,137.67%,"149.5MiB / 1GiB",14.60%,"27.3MB / 15.8MB","0B / 0B",60
2025-03-04 08:33:09,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,44.04%,"2.428GiB / 15.51GiB",15.65%,"89MB / 10.6MB","0B / 0B",850
2025-03-04 08:33:09,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,27.78%,"2.409GiB / 15.51GiB",15.53%,"89.1MB / 10.6MB","0B / 0B",850
2025-03-04 08:33:09,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,34.45%,"2.473GiB / 15.51GiB",15.95%,"89MB / 10.5MB","0B / 0B",850
2025-03-04 08:33:09,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,12.08%,"111.6MiB / 15.51GiB",0.70%,"44.8MB / 52.1MB","0B / 0B",38
2025-03-04 08:33:09,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.60%,"772.7MiB / 15.51GiB",4.87%,"9.63MB / 249MB","0B / 0B",244
2025-03-04 08:33:09,4370479c731a,reverse-proxy-api-1,4370479c731a,138.52%,"153.2MiB / 1GiB",14.96%,"30.3MB / 17.6MB","0B / 0B",60
2025-03-04 08:33:20,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,16.95%,"2.448GiB / 15.51GiB",15.79%,"89.7MB / 11.5MB","0B / 0B",850
2025-03-04 08:33:20,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,14.29%,"2.424GiB / 15.51GiB",15.63%,"89.7MB / 11.5MB","0B / 0B",850
2025-03-04 08:33:20,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,14.63%,"2.494GiB / 15.51GiB",16.08%,"89.6MB / 11.4MB","0B / 0B",850
2025-03-04 08:33:20,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,35.36%,"111.6MiB / 15.51GiB",0.70%,"49.2MB / 57.3MB","0B / 0B",38
2025-03-04 08:33:20,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.85%,"773.6MiB / 15.51GiB",4.87%,"10.1MB / 249MB","0B / 0B",244
2025-03-04 08:33:20,4370479c731a,reverse-proxy-api-1,4370479c731a,140.22%,"157.1MiB / 1GiB",15.35%,"33.4MB / 19.4MB","0B / 0B",60
