DateTime,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
2025-03-04 08:44:46,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,549.01%,"1.118GiB / 15.51GiB",7.21%,"96.9MB / 22.5MB","0B / 0B",407
2025-03-04 08:44:46,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,537.88%,"1.136GiB / 15.51GiB",7.32%,"96.9MB / 22.5MB","0B / 0B",417
2025-03-04 08:44:46,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,440.71%,"1.121GiB / 15.51GiB",7.23%,"96.9MB / 22.4MB","0B / 0B",402
2025-03-04 08:44:46,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,0.09%,"104.4MiB / 15.51GiB",0.66%,"100MB / 118MB","0B / 0B",39
2025-03-04 08:44:46,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,2.78%,"795.8MiB / 15.51GiB",5.01%,"17.5MB / 252MB","0B / 0B",248
2025-03-04 08:44:46,4370479c731a,reverse-proxy-api-1,4370479c731a,0.11%,"120.8MiB / 1GiB",11.79%,"70MB / 40.9MB","0B / 0B",60
2025-03-04 08:44:58,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,10.72%,"2.016GiB / 15.51GiB",13.00%,"96.9MB / 22.5MB","0B / 0B",978
2025-03-04 08:44:58,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,21.94%,"2.017GiB / 15.51GiB",13.01%,"96.9MB / 22.6MB","0B / 0B",963
2025-03-04 08:44:58,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,47.15%,"2.047GiB / 15.51GiB",13.20%,"96.9MB / 22.5MB","0B / 0B",967
2025-03-04 08:44:58,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,0.14%,"104.4MiB / 15.51GiB",0.66%,"100MB / 118MB","0B / 0B",39
2025-03-04 08:44:58,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,7.23%,"797.8MiB / 15.51GiB",5.02%,"17.7MB / 252MB","0B / 0B",248
2025-03-04 08:44:58,4370479c731a,reverse-proxy-api-1,4370479c731a,0.12%,"120.8MiB / 1GiB",11.79%,"70MB / 40.9MB","0B / 0B",60
2025-03-04 08:45:11,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,24.03%,"2.042GiB / 15.51GiB",13.17%,"97MB / 22.8MB","0B / 0B",953
2025-03-04 08:45:11,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,29.95%,"2.047GiB / 15.51GiB",13.20%,"97.1MB / 22.9MB","0B / 0B",954
2025-03-04 08:45:11,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,37.36%,"2.046GiB / 15.51GiB",13.19%,"97MB / 22.8MB","0B / 0B",957
2025-03-04 08:45:11,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,4.77%,"105.7MiB / 15.51GiB",0.67%,"101MB / 119MB","0B / 0B",39
2025-03-04 08:45:11,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.96%,"798.4MiB / 15.51GiB",5.03%,"18.1MB / 252MB","0B / 0B",248
2025-03-04 08:45:11,4370479c731a,reverse-proxy-api-1,4370479c731a,71.12%,"107.8MiB / 1GiB",10.53%,"70.3MB / 41.1MB","0B / 0B",27
2025-03-04 08:45:22,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,24.04%,"2.054GiB / 15.51GiB",13.24%,"97.4MB / 23.3MB","0B / 0B",960
2025-03-04 08:45:22,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,24.10%,"2.06GiB / 15.51GiB",13.28%,"97.4MB / 23.4MB","0B / 0B",964
2025-03-04 08:45:22,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,23.03%,"2.069GiB / 15.51GiB",13.34%,"97.3MB / 23.3MB","0B / 0B",962
2025-03-04 08:45:22,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,6.70%,"106.8MiB / 15.51GiB",0.67%,"103MB / 121MB","0B / 0B",39
2025-03-04 08:45:22,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,3.63%,"781.8MiB / 15.51GiB",4.92%,"18.5MB / 252MB","0B / 0B",247
2025-03-04 08:45:22,4370479c731a,reverse-proxy-api-1,4370479c731a,91.09%,"107.2MiB / 1GiB",10.47%,"71.4MB / 41.7MB","0B / 0B",30
2025-03-04 08:45:34,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,26.38%,"2.065GiB / 15.51GiB",13.31%,"97.9MB / 24.1MB","0B / 0B",966
2025-03-04 08:45:34,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,34.62%,"2.082GiB / 15.51GiB",13.43%,"97.9MB / 24.2MB","0B / 0B",972
2025-03-04 08:45:34,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,29.72%,"2.097GiB / 15.51GiB",13.52%,"97.9MB / 24.1MB","0B / 0B",969
2025-03-04 08:45:34,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,9.39%,"108.3MiB / 15.51GiB",0.68%,"106MB / 124MB","0B / 0B",39
2025-03-04 08:45:34,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.71%,"782.5MiB / 15.51GiB",4.93%,"19MB / 252MB","0B / 0B",247
2025-03-04 08:45:34,4370479c731a,reverse-proxy-api-1,4370479c731a,121.75%,"110.4MiB / 1GiB",10.79%,"73.3MB / 42.7MB","0B / 0B",38
2025-03-04 08:45:46,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,23.98%,"2.077GiB / 15.51GiB",13.39%,"98.5MB / 25.1MB","0B / 0B",950
2025-03-04 08:45:46,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,22.50%,"2.105GiB / 15.51GiB",13.58%,"98.6MB / 25.2MB","0B / 0B",951
2025-03-04 08:45:46,58feef4cc607,reverse-proxy-agent-1,58feef4cc607,24.06%,"2.13GiB / 15.51GiB",13.73%,"98.5MB / 25MB","0B / 0B",951
2025-03-04 08:45:46,4364f98b3c34,reverse-proxy-nginx-proxy-1,4364f98b3c34,13.02%,"109.2MiB / 15.51GiB",0.69%,"111MB / 130MB","0B / 0B",39
2025-03-04 08:45:46,4917bdd75bcc,reverse-proxy-controller-1,4917bdd75bcc,1.53%,"783.1MiB / 15.51GiB",4.93%,"19.5MB / 252MB","0B / 0B",246
2025-03-04 08:45:46,4370479c731a,reverse-proxy-api-1,4370479c731a,141.08%,"138.9MiB / 1GiB",13.57%,"76.4MB / 44.5MB","0B / 0B",61
2025-03-04 08:45:57,f68298623ea5,reverse-proxy-agent-2,f68298623ea5,20.68%,"2.104GiB / 15.51GiB",13.57%,"99.1MB / 26MB","0B / 0B",954
2025-03-04 08:45:57,b21d761d588b,reverse-proxy-agent-3,b21d761d588b,25.42%,"2.128GiB / 15.51GiB",13.72%,"99.2MB / 26.1MB","0B / 0B",952
